station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,alti,mslp,p01i,vsby,gust,skyl1,skyl2,skyl3,wxcodes
IAG,2018-01-02 20:15,-78.9462,43.1073,M,M,M,M,M,30.20,M,M,6.00,M,2500.00,M,M,-SN
IAG,2018-01-02 20:20,-78.9462,43.1073,M,M,M,M,M,30.20,M,M,6.00,M,2500.00,M,M,-SN
IAG,2018-01-02 20:25,-78.9462,43.1073,M,M,M,240.00,18.00,30.20,M,M,6.00,M,2500.00,M,M,-SN
IAG,2018-01-02 20:30,-78.9462,43.1073,M,M,M,240.00,22.00,30.20,M,M,6.00,M,2500.00,M,M,-SN
IAG,2018-01-02 20:35,-78.9462,43.1073,M,M,M,240.00,21.00,30.20,M,M,6.00,M,2500.00,M,M,-SN
IAG,2018-01-02 20:40,-78.9462,43.1073,M,M,M,250.00,23.00,30.20,M,M,6.00,M,2500.00,M,M,-SN
IAG,2018-01-02 20:45,-78.9462,43.1073,M,M,M,M,M,30.20,M,M,6.00,M,2500.00,M,M,-SN
IAG,2018-01-02 20:50,-78.9462,43.1073,M,M,M,240.00,24.00,30.20,M,M,4.00,M,1999.00,M,M,-SN
IAG,2018-01-02 20:53,-78.9462,43.1073,21.00,12.90,70.45,230.00,29.00,30.20,1024.80,T,4.00,36.00,2000.00,M,M,-SN BLSN
IAG,2018-01-02 20:55,-78.9462,43.1073,M,M,M,M,M,30.20,M,M,4.00,M,1999.00,2700.00,M,-SN
IAG,2018-01-02 21:00,-78.9462,43.1073,M,M,M,M,M,30.19,M,M,4.00,32.00,2100.00,2700.00,M,-SN
IAG,2018-01-02 21:05,-78.9462,43.1073,M,M,M,M,M,30.19,M,M,4.00,M,2100.00,2700.00,M,-SN
IAG,2018-01-02 21:10,-78.9462,43.1073,M,M,M,240.00,24.00,30.19,M,M,4.00,M,2100.00,2600.00,M,-SN
IAG,2018-01-02 21:15,-78.9462,43.1073,M,M,M,M,M,30.19,M,M,4.00,M,2300.00,M,M,-SN
IAG,2018-01-02 21:20,-78.9462,43.1073,M,M,M,M,M,30.19,M,M,4.00,M,2300.00,M,M,-SN
IAG,2018-01-02 21:25,-78.9462,43.1073,M,M,M,M,M,30.19,M,M,4.00,M,2300.00,M,M,-SN
IAG,2018-01-02 21:30,-78.9462,43.1073,M,M,M,M,M,30.19,M,M,4.00,M,2300.00,M,M,-SN
IAG,2018-01-02 21:35,-78.9462,43.1073,M,M,M,M,M,30.18,M,M,4.00,M,2200.00,M,M,-SN
IAG,2018-01-02 21:40,-78.9462,43.1073,M,M,M,M,M,30.18,M,M,4.00,M,2200.00,M,M,-SN
IAG,2018-01-02 21:45,-78.9462,43.1073,M,M,M,M,M,30.18,M,M,4.00,M,2200.00,M,M,-SN
IAG,2018-01-02 21:50,-78.9462,43.1073,M,M,M,M,M,30.18,M,M,5.00,M,2200.00,M,M,-SN
IAG,2018-01-02 21:53,-78.9462,43.1073,21.00,15.10,77.59,230.00,23.00,30.18,1024.20,T,5.00,37.00,2200.00,M,M,-SN BLSN
IAG,2018-01-02 21:55,-78.9462,43.1073,M,M,M,M,M,30.18,M,M,5.00,M,1999.00,M,M,-SN
IAG,2018-01-02 22:00,-78.9462,43.1073,M,M,M,M,M,30.18,M,M,5.00,M,1999.00,M,M,-SN
IAG,2018-01-02 22:05,-78.9462,43.1073,M,M,M,M,M,30.18,M,M,5.00,M,1999.00,M,M,-SN
IAG,2018-01-02 22:10,-78.9462,43.1073,M,M,M,240.00,21.00,30.18,M,M,5.00,M,1999.00,M,M,-SN
IAG,2018-01-02 22:15,-78.9462,43.1073,M,M,M,M,M,30.18,M,M,5.00,M,2200.00,M,M,-SN
IAG,2018-01-02 22:20,-78.9462,43.1073,M,M,M,M,M,30.18,M,M,5.00,M,2200.00,M,M,-SN
IAG,2018-01-02 22:25,-78.9462,43.1073,M,M,M,M,M,30.18,M,M,5.00,M,2200.00,M,M,-SN
IAG,2018-01-02 22:30,-78.9462,43.1073,M,M,M,240.00,22.00,30.18,M,M,5.00,M,2200.00,M,M,-SN
IAG,2018-01-02 22:35,-78.9462,43.1073,M,M,M,M,M,30.18,M,M,5.00,M,2200.00,M,M,-SN
IAG,2018-01-02 22:40,-78.9462,43.1073,M,M,M,240.00,23.00,30.19,M,M,5.00,M,1999.00,M,M,-SN
IAG,2018-01-02 22:45,-78.9462,43.1073,M,M,M,240.00,23.00,30.18,M,M,5.00,M,2200.00,M,M,-SN
IAG,2018-01-02 22:50,-78.9462,43.1073,M,M,M,240.00,25.00,30.18,M,M,5.00,M,2200.00,M,M,-SN
IAG,2018-01-02 22:53,-78.9462,43.1073,21.00,15.10,77.59,240.00,21.00,30.18,1024.30,T,5.00,32.00,2200.00,M,M,-SN BLSN
IAG,2018-01-02 22:55,-78.9462,43.1073,M,M,M,M,M,30.18,M,M,3.00,M,2200.00,M,M,-SN
IAG,2018-01-02 23:00,-78.9462,43.1073,M,M,M,M,M,30.18,M,M,3.00,M,2200.00,M,M,-SN
IAG,2018-01-02 23:05,-78.9462,43.1073,M,M,M,M,M,30.19,M,M,3.00,29.00,2200.00,M,M,-SN
IAG,2018-01-02 23:10,-78.9462,43.1073,M,M,M,M,M,30.19,M,M,4.00,35.00,2200.00,M,M,-SN
IAG,2018-01-02 23:15,-78.9462,43.1073,M,M,M,M,M,30.19,M,M,4.00,M,2200.00,M,M,-SN
IAG,2018-01-02 23:20,-78.9462,43.1073,M,M,M,M,M,30.19,M,M,4.00,M,2200.00,M,M,-SN
IAG,2018-01-02 23:25,-78.9462,43.1073,M,M,M,240.00,22.00,30.19,M,M,4.00,M,2200.00,M,M,-SN
IAG,2018-01-02 23:30,-78.9462,43.1073,M,M,M,240.00,22.00,30.19,M,M,4.00,M,2200.00,M,M,-SN
IAG,2018-01-02 23:35,-78.9462,43.1073,M,M,M,250.00,21.00,30.19,M,M,4.00,M,2200.00,M,M,-SN
IAG,2018-01-02 23:40,-78.9462,43.1073,M,M,M,M,M,30.19,M,M,4.00,M,2200.00,M,M,M
IAG,2018-01-02 23:45,-78.9462,43.1073,M,M,M,M,M,30.19,M,M,4.00,M,2200.00,M,M,M
IAG,2018-01-02 23:50,-78.9462,43.1073,M,M,M,240.00,20.00,30.19,M,M,6.00,M,2200.00,M,M,M
IAG,2018-01-02 23:53,-78.9462,43.1073,21.00,14.00,73.94,250.00,24.00,30.19,1024.70,T,6.00,30.00,2200.00,M,M,BLSN
IAG,2018-01-02 23:55,-78.9462,43.1073,M,M,M,M,M,30.19,M,M,5.00,M,2200.00,M,M,M
IAG,2018-01-03 00:00,-78.9462,43.1073,M,M,M,250.00,18.00,30.19,M,M,5.00,M,2200.00,M,M,M
IAG,2018-01-03 00:05,-78.9462,43.1073,M,M,M,250.00,18.00,30.19,M,M,7.00,M,2200.00,M,M,M
IAG,2018-01-03 00:10,-78.9462,43.1073,M,M,M,250.00,20.00,30.19,M,M,8.00,M,2200.00,M,M,M
IAG,2018-01-03 00:15,-78.9462,43.1073,M,M,M,M,M,30.19,M,M,7.00,M,2200.00,M,M,M
IAG,2018-01-03 00:20,-78.9462,43.1073,M,M,M,M,M,30.19,M,M,5.00,M,2200.00,M,M,HZ
IAG,2018-01-03 00:25,-78.9462,43.1073,M,M,M,M,M,30.19,M,T,4.00,M,2200.00,M,M,UP
IAG,2018-01-03 00:30,-78.9462,43.1073,M,M,M,250.00,21.00,30.19,M,T,4.00,M,2200.00,M,M,UP
IAG,2018-01-03 00:35,-78.9462,43.1073,M,M,M,250.00,22.00,30.19,M,M,7.00,M,2200.00,M,M,M
IAG,2018-01-03 00:40,-78.9462,43.1073,M,M,M,250.00,22.00,30.18,M,M,6.00,M,2200.00,M,M,HZ
IAG,2018-01-03 00:45,-78.9462,43.1073,M,M,M,M,M,30.18,M,M,7.00,M,2200.00,M,M,M
IAG,2018-01-03 00:50,-78.9462,43.1073,M,M,M,250.00,21.00,30.19,M,M,8.00,M,2200.00,M,M,M
IAG,2018-01-03 00:53,-78.9462,43.1073,19.90,10.90,67.57,240.00,19.00,30.18,1024.30,T,9.00,29.00,2200.00,M,M,M
IAG,2018-01-03 00:55,-78.9462,43.1073,M,M,M,250.00,16.00,30.18,M,M,9.00,M,2200.00,M,M,M
IAG,2018-01-03 01:00,-78.9462,43.1073,M,M,M,240.00,17.00,30.18,M,M,10.00,M,2200.00,M,M,M
IAG,2018-01-03 01:05,-78.9462,43.1073,M,M,M,250.00,15.00,30.18,M,M,10.00,M,2200.00,M,M,M
IAG,2018-01-03 01:10,-78.9462,43.1073,M,M,M,240.00,18.00,30.18,M,M,10.00,M,2200.00,M,M,M
IAG,2018-01-03 01:15,-78.9462,43.1073,M,M,M,M,M,30.18,M,M,9.00,M,2200.00,M,M,M
IAG,2018-01-03 01:20,-78.9462,43.1073,M,M,M,M,M,30.18,M,M,8.00,M,2200.00,M,M,M
IAG,2018-01-03 01:25,-78.9462,43.1073,M,M,M,M,M,30.17,M,M,8.00,M,2200.00,M,M,M
IAG,2018-01-03 01:30,-78.9462,43.1073,M,M,M,240.00,19.00,30.17,M,M,9.00,M,2200.00,M,M,M
IAG,2018-01-03 01:35,-78.9462,43.1073,M,M,M,M,M,30.17,M,M,9.00,M,2200.00,M,M,M
IAG,2018-01-03 01:40,-78.9462,43.1073,M,M,M,M,M,30.17,M,M,8.00,M,2200.00,M,M,M
IAG,2018-01-03 01:45,-78.9462,43.1073,M,M,M,240.00,17.00,30.17,M,M,8.00,M,2200.00,M,M,M
IAG,2018-01-03 01:50,-78.9462,43.1073,M,M,M,240.00,23.00,30.17,M,M,7.00,M,2200.00,M,M,M
IAG,2018-01-03 01:53,-78.9462,43.1073,21.00,12.00,67.71,250.00,24.00,30.16,1023.60,0.00,6.00,31.00,2200.00,M,M,BLSN
IAG,2018-01-03 01:55,-78.9462,43.1073,M,M,M,M,M,30.16,M,M,5.00,M,2200.00,M,M,M
IAG,2018-01-03 02:00,-78.9462,43.1073,M,M,M,M,M,30.16,M,M,6.00,M,2200.00,M,M,HZ
IAG,2018-01-03 02:05,-78.9462,43.1073,M,M,M,M,M,30.16,M,M,8.00,M,2200.00,M,M,M
IAG,2018-01-03 02:10,-78.9462,43.1073,M,M,M,240.00,16.00,30.16,M,M,10.00,M,2200.00,M,M,M
IAG,2018-01-03 02:15,-78.9462,43.1073,M,M,M,240.00,18.00,30.16,M,M,10.00,M,2200.00,M,M,M
IAG,2018-01-03 02:20,-78.9462,43.1073,M,M,M,M,M,30.16,M,M,10.00,M,2200.00,M,M,M
IAG,2018-01-03 02:25,-78.9462,43.1073,M,M,M,M,M,30.15,M,M,7.00,M,2200.00,M,M,M
IAG,2018-01-03 02:30,-78.9462,43.1073,M,M,M,240.00,20.00,30.15,M,M,7.00,M,2200.00,M,M,M
IAG,2018-01-03 02:35,-78.9462,43.1073,M,M,M,M,M,30.15,M,M,7.00,M,2200.00,M,M,M
IAG,2018-01-03 02:40,-78.9462,43.1073,M,M,M,240.00,18.00,30.15,M,M,7.00,M,2200.00,M,M,M
IAG,2018-01-03 02:45,-78.9462,43.1073,M,M,M,M,M,30.15,M,M,7.00,M,2200.00,M,M,M
IAG,2018-01-03 02:50,-78.9462,43.1073,M,M,M,240.00,21.00,30.15,M,M,8.00,M,2200.00,M,M,M
IAG,2018-01-03 02:53,-78.9462,43.1073,21.90,12.00,65.18,240.00,21.00,30.15,1022.90,0.00,8.00,29.00,2200.00,M,M,M
IAG,2018-01-03 02:55,-78.9462,43.1073,M,M,M,230.00,21.00,30.14,M,M,7.00,M,2200.00,M,M,M
IAG,2018-01-03 03:00,-78.9462,43.1073,M,M,M,230.00,20.00,30.14,M,M,7.00,M,2200.00,M,M,M
IAG,2018-01-03 03:05,-78.9462,43.1073,M,M,M,M,M,30.14,M,M,6.00,M,2200.00,M,M,HZ
IAG,2018-01-03 03:10,-78.9462,43.1073,M,M,M,240.00,23.00,30.14,M,T,6.00,M,2200.00,M,M,UP
IAG,2018-01-03 03:15,-78.9462,43.1073,M,M,M,M,M,30.14,M,T,5.00,M,2200.00,M,M,UP
IAG,2018-01-03 03:20,-78.9462,43.1073,M,M,M,240.00,23.00,30.14,M,T,5.00,M,2200.00,M,M,UP
IAG,2018-01-03 03:25,-78.9462,43.1073,M,M,M,M,M,30.14,M,M,5.00,M,2200.00,M,M,HZ
IAG,2018-01-03 03:30,-78.9462,43.1073,M,M,M,240.00,22.00,30.14,M,T,5.00,M,2200.00,M,M,UP
IAG,2018-01-03 03:35,-78.9462,43.1073,M,M,M,M,M,30.14,M,M,8.00,M,2200.00,M,M,M
IAG,2018-01-03 03:40,-78.9462,43.1073,M,M,M,M,M,30.14,M,M,4.00,M,2200.00,M,M,-SN
IAG,2018-01-03 03:45,-78.9462,43.1073,M,M,M,M,M,30.14,M,M,10.00,M,2200.00,M,M,-SN
IAG,2018-01-03 03:50,-78.9462,43.1073,M,M,M,230.00,23.00,30.14,M,M,10.00,M,2200.00,M,M,-SN
IAG,2018-01-03 03:53,-78.9462,43.1073,21.00,12.00,67.71,230.00,21.00,30.14,1022.70,T,10.00,33.00,2200.00,M,M,-SN
IAG,2018-01-03 03:55,-78.9462,43.1073,M,M,M,240.00,22.00,30.14,M,M,5.00,M,2200.00,M,M,HZ
IAG,2018-01-03 04:00,-78.9462,43.1073,M,M,M,230.00,21.00,30.14,M,M,7.00,M,2200.00,M,M,M
IAG,2018-01-03 04:05,-78.9462,43.1073,M,M,M,230.00,20.00,30.14,M,M,7.00,M,2200.00,M,M,M
IAG,2018-01-03 04:10,-78.9462,43.1073,M,M,M,230.00,24.00,30.14,M,M,7.00,M,2300.00,M,M,M
IAG,2018-01-03 04:11,-78.9462,43.1073,21.00,12.00,67.71,230.00,23.00,30.14,M,T,8.00,30.00,2300.00,M,M,M
IAG,2018-01-03 04:15,-78.9462,43.1073,M,M,M,230.00,19.00,30.14,M,M,9.00,M,2300.00,M,M,M
IAG,2018-01-03 04:20,-78.9462,43.1073,M,M,M,M,M,30.14,M,M,8.00,M,2300.00,M,M,M
IAG,2018-01-03 04:25,-78.9462,43.1073,M,M,M,M,M,30.14,M,M,6.00,M,2300.00,M,M,HZ
IAG,2018-01-03 04:30,-78.9462,43.1073,M,M,M,230.00,20.00,30.14,M,M,6.00,M,2300.00,M,M,HZ
IAG,2018-01-03 04:35,-78.9462,43.1073,M,M,M,M,M,30.14,M,M,8.00,M,2300.00,M,M,M
IAG,2018-01-03 04:40,-78.9462,43.1073,M,M,M,M,M,30.14,M,M,6.00,M,2300.00,M,M,HZ
IAG,2018-01-03 04:45,-78.9462,43.1073,M,M,M,M,M,30.14,M,M,5.00,M,2300.00,M,M,HZ
IAG,2018-01-03 04:50,-78.9462,43.1073,M,M,M,M,M,30.14,M,M,6.00,M,2300.00,M,M,HZ
IAG,2018-01-03 04:53,-78.9462,43.1073,21.00,12.00,67.71,230.00,19.00,30.14,1022.70,T,7.00,27.00,2300.00,M,M,M
IAG,2018-01-03 04:55,-78.9462,43.1073,M,M,M,230.00,17.00,30.14,M,M,8.00,M,2300.00,M,M,M
IAG,2018-01-03 05:00,-78.9462,43.1073,M,M,M,230.00,20.00,30.14,M,M,9.00,M,2300.00,M,M,M
IAG,2018-01-03 05:05,-78.9462,43.1073,M,M,M,230.00,20.00,30.14,M,M,9.00,M,2300.00,M,M,M
IAG,2018-01-03 05:10,-78.9462,43.1073,M,M,M,M,M,30.13,M,M,9.00,M,2300.00,M,M,M
IAG,2018-01-03 05:15,-78.9462,43.1073,M,M,M,M,M,30.13,M,M,6.00,M,2400.00,M,M,HZ
IAG,2018-01-03 05:20,-78.9462,43.1073,M,M,M,M,M,30.13,M,M,4.00,M,2400.00,M,M,M
IAG,2018-01-03 05:25,-78.9462,43.1073,M,M,M,230.00,19.00,30.13,M,M,4.00,M,2400.00,M,M,M
IAG,2018-01-03 05:30,-78.9462,43.1073,M,M,M,230.00,19.00,30.13,M,M,6.00,M,2400.00,M,M,M
IAG,2018-01-03 05:35,-78.9462,43.1073,M,M,M,M,M,30.13,M,M,6.00,M,2400.00,M,M,HZ
IAG,2018-01-03 05:40,-78.9462,43.1073,M,M,M,M,M,30.13,M,T,4.00,M,2400.00,M,M,UP
IAG,2018-01-03 05:45,-78.9462,43.1073,M,M,M,230.00,19.00,30.12,M,M,5.00,M,2400.00,M,M,M
IAG,2018-01-03 05:50,-78.9462,43.1073,M,M,M,230.00,19.00,30.12,M,M,7.00,M,2400.00,M,M,M
IAG,2018-01-03 05:53,-78.9462,43.1073,21.00,10.90,64.48,230.00,27.00,30.12,1022.10,T,8.00,34.00,2400.00,M,M,M
IAG,2018-01-03 05:55,-78.9462,43.1073,M,M,M,230.00,21.00,30.12,M,M,7.00,M,2400.00,M,M,M
IAG,2018-01-03 06:00,-78.9462,43.1073,M,M,M,M,M,30.12,M,M,6.00,M,2400.00,M,M,HZ
IAG,2018-01-03 06:03,-78.9462,43.1073,21.00,10.90,64.48,230.00,25.00,30.12,M,0.00,6.00,32.00,2400.00,M,M,HZ
IAG,2018-01-03 06:05,-78.9462,43.1073,M,M,M,220.00,19.00,30.12,M,M,6.00,M,1699.00,2400.00,M,HZ
IAG,2018-01-03 06:10,-78.9462,43.1073,M,M,M,M,M,30.12,M,M,6.00,M,1699.00,2400.00,M,-SN
IAG,2018-01-03 06:11,-78.9462,43.1073,21.00,12.00,67.71,220.00,22.00,30.12,M,T,6.00,32.00,1700.00,2400.00,M,-SN
IAG,2018-01-03 06:15,-78.9462,43.1073,M,M,M,M,M,30.12,M,M,6.00,M,1900.00,2400.00,M,-SN
IAG,2018-01-03 06:20,-78.9462,43.1073,M,M,M,220.00,18.00,30.12,M,M,6.00,M,1900.00,2400.00,M,-SN
IAG,2018-01-03 06:25,-78.9462,43.1073,M,M,M,230.00,19.00,30.12,M,M,6.00,M,1900.00,2400.00,M,-SN
IAG,2018-01-03 06:30,-78.9462,43.1073,M,M,M,230.00,17.00,30.12,M,M,6.00,M,1900.00,2400.00,M,-SN
IAG,2018-01-03 06:35,-78.9462,43.1073,M,M,M,230.00,16.00,30.12,M,M,7.00,M,1900.00,2400.00,M,M
IAG,2018-01-03 06:40,-78.9462,43.1073,M,M,M,240.00,21.00,30.12,M,M,7.00,M,1900.00,2400.00,M,M
IAG,2018-01-03 06:45,-78.9462,43.1073,M,M,M,230.00,18.00,30.12,M,M,8.00,M,1900.00,2400.00,M,M
IAG,2018-01-03 06:50,-78.9462,43.1073,M,M,M,230.00,18.00,30.12,M,M,9.00,M,1900.00,2400.00,M,M
IAG,2018-01-03 06:53,-78.9462,43.1073,21.00,12.00,67.71,230.00,19.00,30.12,1022.00,T,9.00,M,2000.00,2500.00,M,M
IAG,2018-01-03 06:55,-78.9462,43.1073,M,M,M,230.00,17.00,30.12,M,M,8.00,M,1999.00,M,M,-SN
IAG,2018-01-03 07:00,-78.9462,43.1073,M,M,M,M,M,30.12,M,M,6.00,M,1999.00,M,M,-SN
IAG,2018-01-03 07:05,-78.9462,43.1073,M,M,M,M,M,30.12,M,M,5.00,M,2100.00,M,M,-SN
IAG,2018-01-03 07:10,-78.9462,43.1073,M,M,M,M,M,30.12,M,M,4.00,M,1900.00,2400.00,M,-SN
IAG,2018-01-03 07:15,-78.9462,43.1073,M,M,M,M,M,30.13,M,M,3.00,M,1900.00,2400.00,M,-SN
IAG,2018-01-03 07:20,-78.9462,43.1073,M,M,M,M,M,30.13,M,M,2.50,M,1900.00,M,M,-SN
IAG,2018-01-03 07:25,-78.9462,43.1073,M,M,M,M,M,30.13,M,M,3.00,M,1900.00,M,M,-SN
IAG,2018-01-03 07:30,-78.9462,43.1073,M,M,M,M,M,30.13,M,M,4.00,M,1900.00,M,M,-SN
IAG,2018-01-03 07:35,-78.9462,43.1073,M,M,M,M,M,30.13,M,M,4.00,M,1900.00,M,M,-SN
IAG,2018-01-03 07:40,-78.9462,43.1073,M,M,M,M,M,30.12,M,M,4.00,M,1999.00,2500.00,M,-SN
IAG,2018-01-03 07:45,-78.9462,43.1073,M,M,M,M,M,30.12,M,M,3.00,M,2200.00,M,M,-SN
IAG,2018-01-03 07:50,-78.9462,43.1073,M,M,M,220.00,18.00,30.12,M,M,2.50,M,2200.00,M,M,-SN
IAG,2018-01-03 07:53,-78.9462,43.1073,19.90,12.00,70.95,220.00,18.00,30.12,1022.10,T,2.50,29.00,2000.00,2500.00,M,-SN
IAG,2018-01-03 07:55,-78.9462,43.1073,M,M,M,220.00,16.00,30.12,M,M,2.50,M,1999.00,2500.00,M,-SN
IAG,2018-01-03 08:00,-78.9462,43.1073,M,M,M,M,M,30.12,M,M,3.00,M,2200.00,M,M,-SN
IAG,2018-01-03 08:03,-78.9462,43.1073,19.90,12.00,70.95,220.00,22.00,30.12,M,T,3.00,25.00,2200.00,M,M,-SN
IAG,2018-01-03 08:05,-78.9462,43.1073,M,M,M,M,M,30.12,M,M,3.00,M,2200.00,M,M,-SN
IAG,2018-01-03 08:10,-78.9462,43.1073,M,M,M,M,M,30.12,M,M,3.00,M,2200.00,M,M,-SN
IAG,2018-01-03 08:15,-78.9462,43.1073,M,M,M,M,M,30.12,M,M,4.00,M,2200.00,M,M,-SN
IAG,2018-01-03 08:20,-78.9462,43.1073,M,M,M,M,M,30.12,M,M,5.00,M,2100.00,M,M,-SN
IAG,2018-01-03 08:25,-78.9462,43.1073,M,M,M,220.00,17.00,30.12,M,M,5.00,M,2100.00,M,M,-SN
IAG,2018-01-03 08:30,-78.9462,43.1073,M,M,M,210.00,18.00,30.12,M,M,4.00,M,2100.00,M,M,-SN
IAG,2018-01-03 08:35,-78.9462,43.1073,M,M,M,210.00,19.00,30.12,M,M,4.00,M,2100.00,M,M,-SN
IAG,2018-01-03 08:40,-78.9462,43.1073,M,M,M,210.00,17.00,30.12,M,M,4.00,M,2100.00,M,M,-SN
IAG,2018-01-03 08:45,-78.9462,43.1073,M,M,M,210.00,14.00,30.12,M,M,4.00,19.00,2100.00,M,M,-SN
IAG,2018-01-03 08:50,-78.9462,43.1073,M,M,M,220.00,19.00,30.11,M,M,4.00,M,1900.00,2400.00,M,-SN
IAG,2018-01-03 08:53,-78.9462,43.1073,19.90,12.00,70.95,210.00,15.00,30.11,1021.60,T,4.00,23.00,1900.00,M,M,-SN
IAG,2018-01-03 08:55,-78.9462,43.1073,M,M,M,210.00,16.00,30.11,M,M,4.00,M,1900.00,M,M,-SN
IAG,2018-01-03 09:00,-78.9462,43.1073,M,M,M,M,M,30.10,M,M,4.00,M,1900.00,2400.00,M,-SN
IAG,2018-01-03 09:05,-78.9462,43.1073,M,M,M,M,M,30.10,M,M,4.00,M,1699.00,2300.00,M,-SN
IAG,2018-01-03 09:10,-78.9462,43.1073,M,M,M,210.00,16.00,30.11,M,M,3.50,M,1699.00,2300.00,M,-SN
IAG,2018-01-03 09:15,-78.9462,43.1073,M,M,M,M,M,30.11,M,M,4.00,M,1699.00,2300.00,M,-SN
IAG,2018-01-03 09:20,-78.9462,43.1073,M,M,M,220.00,19.00,30.11,M,M,4.00,M,1699.00,2300.00,M,-SN
IAG,2018-01-03 09:25,-78.9462,43.1073,M,M,M,M,M,30.11,M,M,4.00,M,1699.00,2300.00,M,-SN
IAG,2018-01-03 09:30,-78.9462,43.1073,M,M,M,M,M,30.11,M,M,4.00,M,1699.00,2300.00,M,-SN
IAG,2018-01-03 09:35,-78.9462,43.1073,M,M,M,M,M,30.11,M,M,4.00,M,1699.00,M,M,-SN
IAG,2018-01-03 09:40,-78.9462,43.1073,M,M,M,220.00,15.00,30.11,M,M,4.00,M,1699.00,M,M,-SN
IAG,2018-01-03 09:45,-78.9462,43.1073,M,M,M,220.00,18.00,30.12,M,M,4.00,M,1699.00,M,M,-SN
IAG,2018-01-03 09:50,-78.9462,43.1073,M,M,M,230.00,19.00,30.11,M,M,5.00,M,1699.00,M,M,-SN
IAG,2018-01-03 09:53,-78.9462,43.1073,19.00,10.90,70.22,220.00,20.00,30.11,1021.80,T,5.00,26.00,1700.00,M,M,-SN
IAG,2018-01-03 09:55,-78.9462,43.1073,M,M,M,M,M,30.11,M,M,5.00,M,1699.00,M,M,-SN
IAG,2018-01-03 10:00,-78.9462,43.1073,M,M,M,220.00,16.00,30.11,M,M,5.00,M,1699.00,M,M,-SN
IAG,2018-01-03 10:05,-78.9462,43.1073,M,M,M,M,M,30.11,M,M,5.00,M,1800.00,M,M,-SN
IAG,2018-01-03 10:10,-78.9462,43.1073,M,M,M,M,M,30.11,M,M,5.00,M,1800.00,M,M,-SN
IAG,2018-01-03 10:15,-78.9462,43.1073,M,M,M,220.00,19.00,30.11,M,M,4.00,M,1800.00,M,M,-SN
IAG,2018-01-03 10:20,-78.9462,43.1073,M,M,M,220.00,15.00,30.11,M,M,4.00,M,1800.00,M,M,-SN
IAG,2018-01-03 10:25,-78.9462,43.1073,M,M,M,220.00,15.00,30.11,M,M,5.00,M,1800.00,M,M,-SN
IAG,2018-01-03 10:30,-78.9462,43.1073,M,M,M,220.00,18.00,30.11,M,M,5.00,M,1800.00,M,M,-SN
IAG,2018-01-03 10:35,-78.9462,43.1073,M,M,M,220.00,19.00,30.11,M,M,4.00,M,1800.00,M,M,-SN
IAG,2018-01-03 10:40,-78.9462,43.1073,M,M,M,230.00,19.00,30.11,M,M,4.00,M,1800.00,M,M,-SN
IAG,2018-01-03 10:45,-78.9462,43.1073,M,M,M,220.00,17.00,30.11,M,M,5.00,M,1800.00,M,M,-SN
IAG,2018-01-03 10:50,-78.9462,43.1073,M,M,M,220.00,17.00,30.11,M,M,5.00,M,1900.00,M,M,-SN
IAG,2018-01-03 10:53,-78.9462,43.1073,18.00,9.00,67.33,220.00,18.00,30.10,1021.50,T,5.00,24.00,1900.00,M,M,-SN
IAG,2018-01-03 10:55,-78.9462,43.1073,M,M,M,210.00,18.00,30.10,M,M,5.00,M,1900.00,M,M,-SN
IAG,2018-01-03 11:00,-78.9462,43.1073,M,M,M,210.00,19.00,30.10,M,M,4.00,M,1900.00,M,M,-SN
IAG,2018-01-03 11:05,-78.9462,43.1073,M,M,M,210.00,18.00,30.10,M,M,4.00,M,1900.00,M,M,-SN
IAG,2018-01-03 11:10,-78.9462,43.1073,M,M,M,M,M,30.10,M,M,4.00,M,1900.00,M,M,-SN
IAG,2018-01-03 11:15,-78.9462,43.1073,M,M,M,M,M,30.09,M,M,3.50,M,1900.00,M,M,-SN
IAG,2018-01-03 11:20,-78.9462,43.1073,M,M,M,210.00,17.00,30.09,M,M,4.00,M,1999.00,M,M,-SN
IAG,2018-01-03 11:25,-78.9462,43.1073,M,M,M,210.00,16.00,30.09,M,M,4.00,M,1999.00,M,M,-SN
IAG,2018-01-03 11:30,-78.9462,43.1073,M,M,M,210.00,16.00,30.10,M,M,5.00,M,1999.00,M,M,-SN
IAG,2018-01-03 11:35,-78.9462,43.1073,M,M,M,M,M,30.10,M,M,5.00,M,2100.00,M,M,-SN
IAG,2018-01-03 11:40,-78.9462,43.1073,M,M,M,M,M,30.10,M,M,4.00,M,2100.00,M,M,-SN
IAG,2018-01-03 11:45,-78.9462,43.1073,M,M,M,M,M,30.10,M,M,4.00,M,2100.00,M,M,-SN
IAG,2018-01-03 11:50,-78.9462,43.1073,M,M,M,210.00,16.00,30.10,M,M,5.00,M,2100.00,M,M,-SN
IAG,2018-01-03 11:53,-78.9462,43.1073,18.00,9.00,67.33,210.00,18.00,30.10,1021.40,T,5.00,24.00,2100.00,M,M,-SN
IAG,2018-01-03 11:55,-78.9462,43.1073,M,M,M,210.00,17.00,30.10,M,M,5.00,M,2100.00,M,M,-SN
IAG,2018-01-03 12:00,-78.9462,43.1073,M,M,M,210.00,17.00,30.10,M,M,4.00,M,1999.00,M,M,-SN
